Product Name,Product URL,product_url_base,Image URL,Variant Option,Price,Currency,Availability,Customization Options,Shipping Min (days),Shipping Max (days)
Bengali Rectangle Hand-painted Family Character Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-family-character-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-family-character-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-Likhdhari1.jpg?v=1673945784,12 x 10 inches,2600,INR,InStock,"Font, Image Upload, Text",3,15
Bengali Rectangle Hand-painted Family Character Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-family-character-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-family-character-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-Likhdhari1.jpg?v=1673945784,12 x 10 inches,2300,INR,InStock,"Font, Image Upload, Text",3,15
Bengali Rectangle Hand-painted Floral Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-DasFamily.jpg?v=1673945471,11 x 8 inches,1900,INR,InStock,"Font, Image Upload, Text",3,15
Bengali Rectangle Hand-painted Floral Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-DasFamily.jpg?v=1673945471,11 x 8 inches,1600,INR,InStock,"Font, Image Upload, Text",3,15
Bengali Rectangle Hand-painted Floral Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-DasFamily.jpg?v=1673945471,12 x 10 inches,2100,INR,InStock,"Font, Image Upload, Text",3,15
Bengali Rectangle Hand-painted Floral Nameboard,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/products/bengali-rectangle-hand-painted-floral-name-plate,https://www.zwende.com/cdn/shop/products/Bengali-DasFamily.jpg?v=1673945471,12 x 10 inches,1800,INR,InStock,"Font, Image Upload, Text",3,15
Big Square Name Plate For Doctor,https://www.zwende.com/products/big-square-name-plate-for-doctor,https://www.zwende.com/products/big-square-name-plate-for-doctor,https://www.zwende.com/cdn/shop/files/Shriya_sBeats_BigSquareNameboard_1024x1024.jpg?v=1702449922,Default,2350,INR,InStock,"Font, Image Upload, Text",3,15
Birds Planter Nameboard,https://www.zwende.com/products/birds-planter-name-plate-four-names,https://www.zwende.com/products/birds-planter-name-plate-four-names,https://www.zwende.com/cdn/shop/files/c1_91a619be-8c2c-4e6a-aeb1-a4f15f8ca482.jpg?v=1740399185,Without House Number,3060,INR,InStock,"Font, Image Upload, Text",3,15
Birds Planter Nameboard,https://www.zwende.com/products/birds-planter-name-plate-four-names,https://www.zwende.com/products/birds-planter-name-plate-four-names,https://www.zwende.com/cdn/shop/files/c1_91a619be-8c2c-4e6a-aeb1-a4f15f8ca482.jpg?v=1740399185,With House Number,3250,INR,InStock,"Font, Image Upload, Text",3,15
Rectangle Hand Painted Madhubani Art Nameboard,https://www.zwende.com/products/brown-family-name-plate-with-madhuban-peacock-art,https://www.zwende.com/products/brown-family-name-plate-with-madhuban-peacock-art,https://www.zwende.com/cdn/shop/products/brown-family-name-plate-with-madhuban-peacock-art-1_1024x1024.jpg?v=1636535444,Default,2350,INR,InStock,"Font, Image Upload, Text",3,15
Rectangle Hand Painted Madhubani Art Nameboard,https://www.zwende.com/products/brown-rectangle-family-name-plate-with-yellow-daisies,https://www.zwende.com/products/brown-rectangle-family-name-plate-with-yellow-daisies,https://www.zwende.com/cdn/shop/products/brown-rectangle-family-name-plate-with-yellow-daisies-1_1024x1024.jpg?v=1636535439,Default,2350,INR,InStock,"Font, Image Upload, Text",3,15
Rectangle Hand Painted Madhubani Art Nameboard,https://www.zwende.com/products/brown-rectangle-three-names-plate-with-white-lotus,https://www.zwende.com/products/brown-rectangle-three-names-plate-with-white-lotus,https://www.zwende.com/cdn/shop/products/brown-rectangle-three-names-plate-with-white-lotus-1_1024x1024.jpg?v=1636535475,Default,2350,INR,InStock,"Font, Image Upload, Text",3,15
Rectangle Hand Painted Madhubani Art Nameboard - 13 Inch,https://www.zwende.com/products/brown-small-rectangle-name-plate-with-house-number,https://www.zwende.com/products/brown-small-rectangle-name-plate-with-house-number,https://www.zwende.com/cdn/shop/products/brown-small-rectangle-name-plate-with-house-number-1_1024x1024.jpg?v=1636535497,Default,2200,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-1,https://www.zwende.com/products/circle-hand-painted-name-plate-1,https://www.zwende.com/cdn/shop/products/23-1_8f6542a1-dc55-4e97-9086-cb10dbd42668.jpg?v=1649752417,10 x 10 inches,1750,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-1,https://www.zwende.com/products/circle-hand-painted-name-plate-1,https://www.zwende.com/cdn/shop/products/23-1_8f6542a1-dc55-4e97-9086-cb10dbd42668.jpg?v=1649752417,10 x 10 inches,1450,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-2,https://www.zwende.com/products/circle-hand-painted-name-plate-2,https://www.zwende.com/cdn/shop/products/26-1_a82041d0-3da4-4bb0-9ad1-90fe8a21df08.jpg?v=1649760842,Yes,1750,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-2,https://www.zwende.com/products/circle-hand-painted-name-plate-2,https://www.zwende.com/cdn/shop/products/26-1_a82041d0-3da4-4bb0-9ad1-90fe8a21df08.jpg?v=1649760842,No,1450,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-3,https://www.zwende.com/products/circle-hand-painted-name-plate-3,https://www.zwende.com/cdn/shop/products/29-1_0a1c8e7b-9b47-4751-81cf-98429adf0586.jpg?v=1649761082,Yes,1750,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-3,https://www.zwende.com/products/circle-hand-painted-name-plate-3,https://www.zwende.com/cdn/shop/products/29-1_0a1c8e7b-9b47-4751-81cf-98429adf0586.jpg?v=1649761082,No,1450,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-4,https://www.zwende.com/products/circle-hand-painted-name-plate-4,https://www.zwende.com/cdn/shop/products/40-1_21a12ee5-be36-46e4-b656-690925d64516.jpg?v=1649762040,Yes,1900,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/circle-hand-painted-name-plate-4,https://www.zwende.com/products/circle-hand-painted-name-plate-4,https://www.zwende.com/cdn/shop/products/40-1_21a12ee5-be36-46e4-b656-690925d64516.jpg?v=1649762040,No,1600,INR,InStock,"Font, Image Upload, Text",3,15
Handpainted Circular Mandala Dot Art Nameplate for Couples,https://www.zwende.com/products/circular-dot-art-name-plate-couple-names,https://www.zwende.com/products/circular-dot-art-name-plate-couple-names,https://www.zwende.com/cdn/shop/products/14-1_182a3959-0eb7-4cb2-93ba-a55390d1b905_1024x1024.jpg?v=1638255699,Default,3000,INR,InStock,"Font, Image Upload, Text",3,15
Handpainted Circular Mandala Dot Art Nameplate for Family,https://www.zwende.com/products/circular-dot-art-name-plate-family-name-with-house-number,https://www.zwende.com/products/circular-dot-art-name-plate-family-name-with-house-number,https://www.zwende.com/cdn/shop/products/4-1_3bce6b3f-abcc-494e-a091-a4798c7634c1_1024x1024.jpg?v=1638255644,Default,3000,INR,InStock,"Font, Image Upload, Text",3,15
Handpainted Circular Mandala Dot Art Nameplate for Family,https://www.zwende.com/products/circular-dot-art-name-plate-family-name,https://www.zwende.com/products/circular-dot-art-name-plate-family-name,https://www.zwende.com/cdn/shop/products/nartika_bigcircular_dotart_nameboard_pdp2_1024x1024.jpg?v=1643950057,Default,5000,INR,InStock,"Font, Image Upload, Text",3,15
Handpainted Circular Mandala Dot Art Nameplate for Couples,https://www.zwende.com/products/circular-dot-art-name-plate,https://www.zwende.com/products/circular-dot-art-name-plate,https://www.zwende.com/cdn/shop/products/PDP-3_7243e28e-37d0-43f1-922e-1c2536d3d28e_1024x1024.jpg?v=1656666648,Default,5000,INR,InStock,"Font, Image Upload, Text",3,15
Handpainted Floral Circular Dot Art Nameplate for Family,https://www.zwende.com/products/circular-floral-dot-art-name-plate-three-names,https://www.zwende.com/products/circular-floral-dot-art-name-plate-three-names,https://www.zwende.com/cdn/shop/products/Nartika_FloralNameboard_pdp_6_1024x1024.jpg?v=1647073683,Default,2650,INR,InStock,"Font, Image Upload, Text",3,15
Circular Nameboard,https://www.zwende.com/products/circular-name-plate-family-name,https://www.zwende.com/products/circular-name-plate-family-name,https://www.zwende.com/cdn/shop/products/pdp-12_1_15_1024x1024.jpg?v=1645602819,Default,2580,INR,InStock,"Font, Image Upload, Text",3,15
Circular Nameboard,https://www.zwende.com/products/circular-name-plate-for-couples,https://www.zwende.com/products/circular-name-plate-for-couples,https://www.zwende.com/cdn/shop/products/pdp-1_17_18_1024x1024.jpg?v=1645602732,Default,2580,INR,InStock,"Font, Image Upload, Text",3,15
Circular Nameboard,https://www.zwende.com/products/circular-name-plate-single-name,https://www.zwende.com/products/circular-name-plate-single-name,https://www.zwende.com/cdn/shop/products/8_6_4_1024x1024.jpg?v=1645602644,Default,2580,INR,InStock,"Font, Image Upload, Text",3,15
Classic French Window Personalized Distress Finish Pine Wood Nameplate,https://www.zwende.com/products/classic-french-window-personalised-distress-finish-pine-wood-namplate,https://www.zwende.com/products/classic-french-window-personalised-distress-finish-pine-wood-namplate,https://www.zwende.com/cdn/shop/files/6_382b245c-71ca-4c8e-a526-9588ed9927e4.jpg?v=1748963694,16 x 22 inches,4950,INR,InStock,"Font, Image Upload, Text",3,15
Classic French Window Personalized Distress Finish Pine Wood Nameplate,https://www.zwende.com/products/classic-french-window-personalised-distress-finish-pine-wood-namplate,https://www.zwende.com/products/classic-french-window-personalised-distress-finish-pine-wood-namplate,https://www.zwende.com/cdn/shop/files/6_382b245c-71ca-4c8e-a526-9588ed9927e4.jpg?v=1748963694,18 x 26 inches,5750,INR,InStock,"Font, Image Upload, Text",3,15
Classic Illusion Window Personalised Distress Finish Pine Wood Nameplate,https://www.zwende.com/products/classic-illusion-window-personalised-distress-finish-pine-wood-nameplate,https://www.zwende.com/products/classic-illusion-window-personalised-distress-finish-pine-wood-nameplate,https://www.zwende.com/cdn/shop/files/Illusion-Window-Mirror-Big-Image-4_3b430d86-6de3-45db-8523-76d59e612dbd.jpg?v=1748936206,16 x 22 inches,3450,INR,InStock,"Font, Image Upload, Text",3,15
Classic Illusion Window Personalised Distress Finish Pine Wood Nameplate,https://www.zwende.com/products/classic-illusion-window-personalised-distress-finish-pine-wood-nameplate,https://www.zwende.com/products/classic-illusion-window-personalised-distress-finish-pine-wood-nameplate,https://www.zwende.com/cdn/shop/files/Illusion-Window-Mirror-Big-Image-4_3b430d86-6de3-45db-8523-76d59e612dbd.jpg?v=1748936206,18 x 24 inches,3950,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Nameplate,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-1,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-1,https://www.zwende.com/cdn/shop/files/Copyof14_1024x1024.jpg?v=1695213658,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Name Plate For Advocate,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-advocate,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-advocate,https://www.zwende.com/cdn/shop/files/Happyeveryday_advocate1_1024x1024.jpg?v=1702450030,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Name Plate For CA,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-ca,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-ca,https://www.zwende.com/cdn/shop/files/Happyeveryday_CA1_1024x1024.jpg?v=1702450128,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Name Plate For Doctors,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-doctors,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-doctors,https://www.zwende.com/cdn/shop/files/happyeveryday_dr_1024x1024.jpg?v=1714746018,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Name Plate For IAS,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-ias,https://www.zwende.com/products/classic-personalised-acrylic-name-plate-for-ias,https://www.zwende.com/cdn/shop/files/Happyeveryday_IAS1_1024x1024.jpg?v=1703134778,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Classic Personalised Acrylic Nameplate,https://www.zwende.com/products/classic-personalised-acrylic-name-plate,https://www.zwende.com/products/classic-personalised-acrylic-name-plate,https://www.zwende.com/cdn/shop/files/Classic-White-and-Golden-copy_1024x1024.jpg?v=1696409853,Default,2850,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Couples - Our New Arrival,https://www.zwende.com/products/clay-name-plate-for-couples-our-new-arrival,https://www.zwende.com/products/clay-name-plate-for-couples-our-new-arrival,https://www.zwende.com/cdn/shop/products/PastelColors-2_d696ca36-8331-48c5-8c2d-cebd30888c88.jpg?v=1674799296,Our New Arrival - Boy,4000,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Couples - Our New Arrival,https://www.zwende.com/products/clay-name-plate-for-couples-our-new-arrival,https://www.zwende.com/products/clay-name-plate-for-couples-our-new-arrival,https://www.zwende.com/cdn/shop/products/PastelColors-2_d696ca36-8331-48c5-8c2d-cebd30888c88.jpg?v=1674799296,Our New Arrival - Girl,4000,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Couples - Red & Green Florals,https://www.zwende.com/products/clay-name-plate-for-couples-red-green-florals,https://www.zwende.com/products/clay-name-plate-for-couples-red-green-florals,https://www.zwende.com/cdn/shop/products/White_Musk_Nameboards_Grey_pdp_7_1024x1024.jpg?v=1651138282,Default,1950,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Couples - Two Characters & Pet,https://www.zwende.com/products/clay-name-plate-for-couples-two-characters-pet,https://www.zwende.com/products/clay-name-plate-for-couples-two-characters-pet,https://www.zwende.com/cdn/shop/products/PastelColors-3_1024x1024.jpg?v=1674799309,Default,5200,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Couples,https://www.zwende.com/products/clay-name-plate-for-couples,https://www.zwende.com/products/clay-name-plate-for-couples,https://www.zwende.com/cdn/shop/products/White_Musk_Nameboards_Purple_pdp_5_1024x1024.jpg?v=1672119581,Default,1950,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Family,https://www.zwende.com/products/clay-name-plate-for-family-1,https://www.zwende.com/products/clay-name-plate-for-family-1,https://www.zwende.com/cdn/shop/products/White_Musk_Nameboards_Blue_pdp_6_1024x1024.jpg?v=1651138402,Default,1950,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Family - Three Characters,https://www.zwende.com/products/clay-name-plate-for-family,https://www.zwende.com/products/clay-name-plate-for-family,https://www.zwende.com/cdn/shop/products/whitemusk_familynameplate_pdp1.jpg?v=1649757564,Three Characters - Boy,5500,INR,InStock,"Font, Image Upload, Text",3,15
Clay Nameplate for Family - Three Characters,https://www.zwende.com/products/clay-name-plate-for-family,https://www.zwende.com/products/clay-name-plate-for-family,https://www.zwende.com/cdn/shop/products/whitemusk_familynameplate_pdp1.jpg?v=1649757564,Three Characters - Girl,5500,INR,InStock,"Font, Image Upload, Text",3,15
Colourful Personalised String Art Name Plate,https://www.zwende.com/products/colourful-personalised-string-art-name-plate,https://www.zwende.com/products/colourful-personalised-string-art-name-plate,https://www.zwende.com/cdn/shop/products/IMIStudios_personalizedprod_greysprinkledparika_1400_1400.jpg?v=1666001274,With Photos,1500,INR,InStock,"Font, Image Upload, Text",3,15
Colourful Personalised String Art Name Plate,https://www.zwende.com/products/colourful-personalised-string-art-name-plate,https://www.zwende.com/products/colourful-personalised-string-art-name-plate,https://www.zwende.com/cdn/shop/products/IMIStudios_personalizedprod_greysprinkledparika_1400_1400.jpg?v=1666001274,Without Photos,1400,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate-1,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate-1,https://www.zwende.com/cdn/shop/products/28-1_7502bb16-0ee5-4a46-a5d8-6aefcdfe8b7d.jpg?v=1649761014,Yes,1750,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate-1,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate-1,https://www.zwende.com/cdn/shop/products/28-1_7502bb16-0ee5-4a46-a5d8-6aefcdfe8b7d.jpg?v=1649761014,No,1450,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate,https://www.zwende.com/cdn/shop/products/20-1_02b9a293-63ce-462b-a2df-1e8098229cee.jpg?v=1649751927,Yes,1750,INR,InStock,"Font, Image Upload, Text",3,15
Round Hand-painted Floral Nameboard,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate,https://www.zwende.com/products/copy-of-circle-hand-painted-name-plate,https://www.zwende.com/cdn/shop/products/20-1_02b9a293-63ce-462b-a2df-1e8098229cee.jpg?v=1649751927,No,1450,INR,InStock,"Font, Image Upload, Text",3,15
